,Country Name,Country Code,Year,GDP (current US$)
15142,Tanzania,TZA,2016,49774004999.2038
15143,Uganda,UGA,2016,29203988697.459
15144,Ukraine,UKR,2016,93355868977.6619
15145,Upper middle income,UMC,2016,20476321992810.5
15146,Uruguay,URY,2016,57480788380.312
15147,United States,USA,2016,18695110842000.0
15148,Uzbekistan,UZB,2016,86138288633.2241
15149,St. Vincent and the Grenadines,VCT,2016,814302267.073348
15152,Virgin Islands (U.S.),VIR,2016,3798000000.0
15153,Vietnam,VNM,2016,257096001174.075
15154,Vanuatu,VUT,2016,780889605.899977
15155,World,WLD,2016,76486454870400.4
15156,Samoa,WSM,2016,843924750.673535
15157,Kosovo,XKX,2016,6682674062.9615
15158,"Yemen, Rep.",YEM,2016,31317824906.4358
15159,South Africa,ZAF,2016,323585509674.481
15160,Zambia,ZMB,2016,20958412538.3093
15161,Zimbabwe,ZWE,2016,20548678100.0
15162,Aruba,ABW,2017,3092178770.94972
15163,Africa Eastern and Southern,AFE,2017,1021043200767.01
15164,Afghanistan,AFG,2017,18896353155.8839
15165,Africa Western and Central,AFW,2017,684898755570.717
15166,Angola,AGO,2017,68972769395.6274
15167,Albania,ALB,2017,13019726211.7369
15168,Andorra,AND,2017,3000162081.22356
15169,Arab World,ARB,2017,2637111521998.13
15170,United Arab Emirates,ARE,2017,390516804029.952
15171,Argentina,ARG,2017,643628396190.388
15172,Armenia,ARM,2017,11527458712.6187
15173,American Samoa,ASM,2017,612000000.0
15174,Antigua and Barbuda,ATG,2017,1467955555.55556
15175,Australia,AUS,2017,1326467487376.42
15176,Austria,AUT,2017,417261151844.981
15177,Azerbaijan,AZE,2017,40866632047.8414
15178,Burundi,BDI,2017,2723586962.18686
15179,Belgium,BEL,2017,502764720556.358
15180,Benin,BEN,2017,12701655845.9622
15181,Burkina Faso,BFA,2017,14106955625.3571
15182,Bangladesh,BGD,2017,293754769935.148
15183,Bulgaria,BGR,2017,59343060705.828
15184,Bahrain,BHR,2017,35473776595.7447
15185,"Bahamas, The",BHS,2017,12253500000.0
15186,Bosnia and Herzegovina,BIH,2017,18326376394.0796
15187,Belarus,BLR,2017,54725311690.0478
15188,Belize,BLZ,2017,2286000000.0
15189,Bermuda,BMU,2017,7142316000.0
15190,Bolivia,BOL,2017,37508642170.767
15191,Brazil,BRA,2017,2063514688761.67
15192,Barbados,BRB,2017,4981588900.0
15193,Brunei Darussalam,BRN,2017,12128182463.596
15194,Bhutan,BTN,2017,2450366107.88229
15195,Botswana,BWA,2017,16105156375.5848
15196,Central African Republic,CAF,2017,2072349974.15272
15197,Canada,CAN,2017,1649265644244.09
15198,Central Europe and the Baltics,CEB,2017,1461216063229.79
15199,Switzerland,CHE,2017,695200833086.499
15200,Channel Islands,CHI,2017,9530244530.24453
15201,Chile,CHL,2017,276364936832.331
15202,China,CHN,2017,12310491176727.3
15203,Cote d'Ivoire,CIV,2017,52512344033.9625
15204,Cameroon,CMR,2017,36098547058.7877
15205,"Congo, Dem. Rep.",COD,2017,38019264804.5125
15206,"Congo, Rep.",COG,2017,11094823676.5914
15207,Colombia,COL,2017,311866875135.576
15208,Comoros,COM,2017,1077439756.12224
15209,Cabo Verde,CPV,2017,1996741544.61549
15210,Costa Rica,CRI,2017,60516044623.4876
15211,Caribbean small states,CSS,2017,73482494257.1029
15212,Cuba,CUB,2017,96851000000.0
15213,Curacao,CUW,2017,3009497206.70391
15214,Cayman Islands,CYM,2017,5166281293.18715
15215,Cyprus,CYP,2017,22946583375.5508
15216,Czechia,CZE,2017,218628940951.675
15217,Germany,DEU,2017,3690849152517.69
15218,Djibouti,DJI,2017,2762581334.22612
15219,Dominica,DMA,2017,521551851.851852
15220,Denmark,DNK,2017,332121063806.391
15221,Dominican Republic,DOM,2017,79998045975.5137
15222,Algeria,DZA,2017,170096989042.831
15223,East Asia & Pacific (excluding high income),EAP,2017,14876744560573.5
15224,Early-demographic dividend,EAR,2017,11335422969863.6
15225,East Asia & Pacific,EAS,2017,24324925891393.0
15226,Europe & Central Asia (excluding high income),ECA,2017,3118424956384.82
15227,Europe & Central Asia,ECS,2017,21655200512836.2
15228,Ecuador,ECU,2017,104295862000.0
15229,"Egypt, Arab Rep.",EGY,2017,248362771739.13
15230,Euro area,EMU,2017,12679719055232.6
15232,Spain,ESP,2017,1313245330197.66
15233,Estonia,EST,2017,26924385103.0662
15234,Ethiopia,ETH,2017,81770886908.5198
15235,European Union,EUU,2017,14764668937681.1
15236,Fragile and conflict affected situations,FCS,2017,1645002526594.42
15237,Finland,FIN,2017,255647979916.473
15238,Fiji,FJI,2017,5353468387.56019
15239,France,FRA,2017,2595151045197.67
15240,Faroe Islands,FRO,2017,2980057167.73595
15241,"Micronesia, Fed. Sts.",FSM,2017,366666800.0
15242,Gabon,GAB,2017,14929487495.759
15243,United Kingdom,GBR,2017,2683488510504.04
15244,Georgia,GEO,2017,16242647229.7398
15245,Ghana,GHA,2017,60405920071.1024
15247,Guinea,GIN,2017,10324668270.876
15248,"Gambia, The",GMB,2017,1504909447.77459
15249,Guinea-Bissau,GNB,2017,1350177012.24771
15250,Equatorial Guinea,GNQ,2017,12200913887.6428
15251,Greece,GRC,2017,199844406013.533
15252,Grenada,GRD,2017,1125685185.18519
15253,Greenland,GRL,2017,2851610655.92391
15254,Guatemala,GTM,2017,71653756504.1625
15255,Guam,GUM,2017,6013000000.0
15256,Guyana,GUY,2017,4748174334.14044
15257,High income,HIC,2017,51570870016899.8
15258,"Hong Kong SAR, China",HKG,2017,341273289534.466
15259,Honduras,HND,2017,23136248046.2979
15260,Heavily indebted poor countries (HIPC),HPC,2017,809850137940.151
15261,Croatia,HRV,2017,55937483557.9256
15262,Haiti,HTI,2017,15093357143.42
15263,Hungary,HUN,2017,143112196040.326
15264,IBRD only,IBD,2017,28689022224808.4
15265,IDA & IBRD total,IBT,2017,30978325716193.2
15266,IDA total,IDA,2017,2288777969587.38
15267,IDA blend,IDB,2017,960023974850.292
15268,Indonesia,IDN,2017,1015618744168.15
15269,IDA only,IDX,2017,1328753994737.09
15270,Isle of Man,IMN,2017,6979791187.09008
15271,India,IND,2017,2651474263257.15
15273,Ireland,IRL,2017,336377500160.549
15274,"Iran, Islamic Rep.",IRN,2017,486630147094.69
15275,Iraq,IRQ,2017,187217660050.676
15276,Iceland,ISL,2017,24728285177.4603
15277,Israel,ISR,2017,358245427458.541
15278,Italy,ITA,2017,1961796197354.37
15279,Jamaica,JAM,2017,14808984880.5796
15280,Jordan,JOR,2017,41608435915.493
15281,Japan,JPN,2017,4930837369151.42
15282,Kazakhstan,KAZ,2017,166805788966.78
15283,Kenya,KEN,2017,82036511258.8324
15284,Kyrgyz Republic,KGZ,2017,7702938395.18458
15285,Cambodia,KHM,2017,22177200588.6749
15286,Kiribati,KIR,2017,188540699.145686
15287,St. Kitts and Nevis,KNA,2017,1058944444.44444
15288,"Korea, Rep.",KOR,2017,1623901496835.79
15289,Kuwait,KWT,2017,120687635952.46
15290,Latin America & Caribbean (excluding high income),LAC,2017,4980919738935.91
15291,Lao PDR,LAO,2017,17071162084.4067
15292,Lebanon,LBN,2017,53027680685.8375
15293,Liberia,LBR,2017,3390703400.0
15294,Libya,LBY,2017,67157451660.2727
15295,St. Lucia,LCA,2017,1996703703.7037
15296,Latin America & Caribbean,LCN,2017,5832610432359.4
15297,Least developed countries: UN classification,LDC,2017,1104009004406.99
15298,Low income,LIC,2017,491499092098.709
15299,Liechtenstein,LIE,2017,6474310909.50636
15300,Sri Lanka,LKA,2017,94376237831.5778
15301,Lower middle income,LMC,2017,6447085710234.66
15302,Low & middle income,LMY,2017,29590502584084.8
15303,Lesotho,LSO,2017,2306741598.79677
15304,Late-demographic dividend,LTE,2017,20629823637317.1
15305,Lithuania,LTU,2017,47758736931.7805
15306,Luxembourg,LUX,2017,65712180342.9842
15307,Latvia,LVA,2017,30483806017.8321
15308,"Macao SAR, China",MAC,2017,50440935654.0075
15310,Morocco,MAR,2017,118540574727.552
15311,Monaco,MCO,2017,6431274937.64707
15312,Moldova,MDA,2017,9519053158.46404
15313,Madagascar,MDG,2017,13176313593.5509
15314,Maldives,MDV,2017,4754185598.8417
15315,Middle East & North Africa,MEA,2017,3352271233734.46
15316,Mexico,MEX,2017,1158912015259.01
15317,Marshall Islands,MHL,2017,212701200.0
15318,Middle income,MIC,2017,29101978685393.7
15319,North Macedonia,MKD,2017,11307067000.7188
15320,Mali,MLI,2017,15365713059.1057
15321,Malta,MLT,2017,13489296992.0001
15322,Myanmar,MMR,2017,61449391917.1276
15323,Middle East & North Africa (excluding high income),MNA,2017,1476907778479.73
15324,Montenegro,MNE,2017,4856602178.63413
15325,Mongolia,MNG,2017,11480847740.0839
15326,Northern Mariana Islands,MNP,2017,1560000000.0
15327,Mozambique,MOZ,2017,13219079497.7055
15328,Mauritania,MRT,2017,6800138755.34592
15329,Mauritius,MUS,2017,13713505998.0391
15330,Malawi,MWI,2017,8943543677.18899
15331,Malaysia,MYS,2017,319109103242.055
15332,North America,NAC,2017,21133744509244.1
15333,Namibia,NAM,2017,12895153160.466
15334,New Caledonia,NCL,2017,9173669999.59434
15335,Niger,NER,2017,11185101444.3729
15336,Nigeria,NGA,2017,375745732274.676
15337,Nicaragua,NIC,2017,13785890939.4447
15338,Netherlands,NLD,2017,833869641687.068
15339,Norway,NOR,2017,401745275035.261
15340,Nepal,NPL,2017,28971588880.8208
15341,Nauru,NRU,2017,109355653.690742
15342,New Zealand,NZL,2017,206556258844.567
15343,OECD members,OED,2017,50447226919268.8
15344,Oman,OMN,2017,80856697009.1027
15345,Other small states,OSS,2017,399126295563.396
15346,Pakistan,PAK,2017,339205536454.445
15347,Panama,PAN,2017,62202700000.0
15348,Peru,PER,2017,211007952315.888
15349,Philippines,PHL,2017,328480738147.1
15350,Palau,PLW,2017,285600000.0
15351,Papua New Guinea,PNG,2017,22742696407.5093
15352,Poland,POL,2017,524641206562.004
15353,Pre-demographic dividend,PRE,2017,1294933204784.59
15354,Puerto Rico,PRI,2017,103445500000.0
15356,Portugal,PRT,2017,221357874718.932
15357,Paraguay,PRY,2017,38997129809.1697
15358,West Bank and Gaza,PSE,2017,16128000000.0
15359,Pacific island small states,PSS,2017,10256678899.6612
15360,Post-demographic dividend,PST,2017,47535727573455.9
15361,French Polynesia,PYF,2017,5833352684.45264
15362,Qatar,QAT,2017,161099122225.275
15363,Romania,ROU,2017,210147181055.277
15364,Russian Federation,RUS,2017,1574199355092.71
15365,Rwanda,RWA,2017,9252833678.08916
15366,South Asia,SAS,2017,3433883301221.75
15367,Saudi Arabia,SAU,2017,714994694991.651
15368,Sudan,SDN,2017,129718581297.431
15369,Senegal,SEN,2017,20996562958.501
15370,Singapore,SGP,2017,343272878686.388
15371,Solomon Islands,SLB,2017,1469789050.30851
15372,Sierra Leone,SLE,2017,3719443317.52413
15373,El Salvador,SLV,2017,24979190000.0
15374,San Marino,SMR,2017,1528621195.45849
15375,Somalia,SOM,2017,5609000000.0
15376,Serbia,SRB,2017,44179075778.9267
15377,Sub-Saharan Africa (excluding high income),SSA,2017,1704412183051.23
15379,Sub-Saharan Africa,SSF,2017,1705941956337.72
15380,Small states,SST,2017,482865468720.16
15381,Sao Tome and Principe,STP,2017,375614126.193877
15382,Suriname,SUR,2017,3591679371.03991
15383,Slovak Republic,SVK,2017,95649966260.981
15384,Slovenia,SVN,2017,48589100043.0958
15385,Sweden,SWE,2017,541018749769.097
15386,Eswatini,SWZ,2017,4402969225.92165
15387,Sint Maarten (Dutch part),SXM,2017,1191620111.73184
15388,Seychelles,SYC,2017,1529773286.49646
15389,Syrian Arab Republic,SYR,2017,16369724433.2751
15390,Turks and Caicos Islands,TCA,2017,1022365000.0
15391,Chad,TCD,2017,10000394388.1158
15392,East Asia & Pacific (IDA & IBRD countries),TEA,2017,14858183903103.9
15393,Europe & Central Asia (IDA & IBRD countries),TEC,2017,3909150827560.03
15394,Togo,TGO,2017,6395472028.24361
15395,Thailand,THA,2017,456356812774.563
15396,Tajikistan,TJK,2017,7536403146.68377
15397,Turkmenistan,TKM,2017,37926285714.2857
15398,Latin America & the Caribbean (IDA & IBRD countries),TLA,2017,5593216809529.63
15399,Timor-Leste,TLS,2017,1595724300.0
15400,Middle East & North Africa (IDA & IBRD countries),TMN,2017,1460779778479.73
15401,Tonga,TON,2017,460374252.206137
15402,South Asia (IDA & IBRD),TSA,2017,3433883301221.75
15403,Sub-Saharan Africa (IDA & IBRD countries),TSS,2017,1705941956337.72
15404,Trinidad and Tobago,TTO,2017,23797686961.8447
15405,Tunisia,TUN,2017,42163530590.9462
15406,Turkiye,TUR,2017,858988578709.755
15407,Tuvalu,TUV,2017,45276606.0014551
15408,Tanzania,TZA,2017,53275968094.8533
15409,Uganda,UGA,2017,30744473839.7439
15410,Ukraine,UKR,2017,112090503817.399
15411,Upper middle income,UMC,2017,22654892975159.0
15412,Uruguay,URY,2017,65006047680.3225
15413,United States,USA,2017,19477336549000.0
15414,Uzbekistan,UZB,2017,62081322741.1228
15415,St. Vincent and the Grenadines,VCT,2017,844039068.757533
15418,Virgin Islands (U.S.),VIR,2017,3794000000.0
15419,Vietnam,VNM,2017,281353626107.245
15420,Vanuatu,VUT,2017,880061830.96959
15421,World,WLD,2017,81442048665487.9
15422,Samoa,WSM,2017,884844419.778891
15423,Kosovo,XKX,2017,7180768692.26354
15424,"Yemen, Rep.",YEM,2017,26842231204.8047
15425,South Africa,ZAF,2017,381448814653.456
15426,Zambia,ZMB,2017,25873601260.8353
15427,Zimbabwe,ZWE,2017,17584890936.6523
15428,Aruba,ABW,2018,3276187709.49721
15429,Africa Eastern and Southern,AFE,2018,1007196197587.41
15430,Afghanistan,AFG,2018,18418860354.4238
15431,Africa Western and Central,AFW,2018,767025741475.038
15432,Angola,AGO,2018,77792944471.9494
15433,Albania,ALB,2018,15156424061.9815
15434,Andorra,AND,2018,3218419896.93327
15435,Arab World,ARB,2018,2843476105063.8
15436,United Arab Emirates,ARE,2018,427049432157.931
15437,Argentina,ARG,2018,524819898586.906
15438,Armenia,ARM,2018,12457940705.3088
15439,American Samoa,ASM,2018,639000000.0
15440,Antigua and Barbuda,ATG,2018,1604770370.37037
15441,Australia,AUS,2018,1428266513154.48
15442,Austria,AUT,2018,454991174096.094
15443,Azerbaijan,AZE,2018,47112479289.4186
15444,Burundi,BDI,2018,2667182198.97925
15445,Belgium,BEL,2018,543299066998.892
15446,Benin,BEN,2018,14262408079.7005
15447,Burkina Faso,BFA,2018,15890066209.8959
15448,Bangladesh,BGD,2018,321379163135.647
15449,Bulgaria,BGR,2018,66399602077.1693
15450,Bahrain,BHR,2018,37802005319.1489
15451,"Bahamas, The",BHS,2018,12653600000.0
15452,Bosnia and Herzegovina,BIH,2018,20484048415.5019
15453,Belarus,BLR,2018,60031163987.191
15454,Belize,BLZ,2018,2315000000.0
15455,Bermuda,BMU,2018,7225977000.0
15456,Bolivia,BOL,2018,40287647930.5355
15457,Brazil,BRA,2018,1916933708404.16
15458,Barbados,BRB,2018,5097283200.0
15459,Brunei Darussalam,BRN,2018,13567164444.9707
15460,Bhutan,BTN,2018,2446867582.27133
15461,Botswana,BWA,2018,17031943186.1353
15462,Central African Republic,CAF,2018,2220979144.52008
15463,Canada,CAN,2018,1725297938435.76
15464,Central Europe and the Baltics,CEB,2018,1648513132166.16
15465,Switzerland,CHE,2018,725562534363.895
15466,Channel Islands,CHI,2018,10422948632.4216
15467,Chile,CHL,2018,295402646018.151
15468,China,CHN,2018,13894907485398.9
15469,Cote d'Ivoire,CIV,2018,58522477744.7313
15470,Cameroon,CMR,2018,39973842058.565
15471,"Congo, Dem. Rep.",COD,2018,47568210020.9338
15472,"Congo, Rep.",COG,2018,13670038019.8594
15473,Colombia,COL,2018,334198218100.716
15474,Comoros,COM,2018,1188797449.96036
15475,Cabo Verde,CPV,2018,2205099509.15921
15476,Costa Rica,CRI,2018,62420164964.6987
15477,Caribbean small states,CSS,2018,76247249561.2981
15478,Cuba,CUB,2018,100050000000.0
15479,Curacao,CUW,2018,3020388826.81564
15480,Cayman Islands,CYM,2018,5530178498.90783
15481,Cyprus,CYP,2018,25597301190.678
15482,Czechia,CZE,2018,249000540729.179
15483,Germany,DEU,2018,3974443355019.53
15484,Djibouti,DJI,2018,2913466732.12507
15485,Dominica,DMA,2018,554770370.37037
15486,Denmark,DNK,2018,356841216410.068
15487,Dominican Republic,DOM,2018,85555390385.9812
15488,Algeria,DZA,2018,174910891124.491
15489,East Asia & Pacific (excluding high income),EAP,2018,16639892731999.3
15490,Early-demographic dividend,EAR,2018,11465084494129.5
15491,East Asia & Pacific,EAS,2018,26485229927652.4
15492,Europe & Central Asia (excluding high income),ECA,2018,3182909933137.88
15493,Europe & Central Asia,ECS,2018,23193777815580.4
15494,Ecuador,ECU,2018,107562008000.0
15495,"Egypt, Arab Rep.",EGY,2018,262588632526.73
15496,Euro area,EMU,2018,13698192927474.5
15498,Spain,ESP,2018,1421702715218.01
15499,Estonia,EST,2018,30624720196.2285
15500,Ethiopia,ETH,2018,84269196152.0333
15501,European Union,EUU,2018,15979881686055.6
15502,Fragile and conflict affected situations,FCS,2018,1729702731010.28
15503,Finland,FIN,2018,275708001767.838
15504,Fiji,FJI,2018,5581425890.96651
15505,France,FRA,2018,2790956878746.61
15506,Faroe Islands,FRO,2018,3188601035.1907
15507,"Micronesia, Fed. Sts.",FSM,2018,401932300.0
15508,Gabon,GAB,2018,16867326389.8696
15509,United Kingdom,GBR,2018,2878152147315.82
15510,Georgia,GEO,2018,17596922469.9152
15511,Ghana,GHA,2018,67298913752.0241
15513,Guinea,GIN,2018,11857030366.4598
15514,"Gambia, The",GMB,2018,1670671340.37966
15515,Guinea-Bissau,GNB,2018,1504630233.68639
15516,Equatorial Guinea,GNQ,2018,13097012124.2261
15517,Greece,GRC,2018,212049447242.107
15518,Grenada,GRD,2018,1166514814.81481
15519,Greenland,GRL,2018,3055791340.7025
15520,Guatemala,GTM,2018,73328369925.8478
15521,Guam,GUM,2018,6056000000.0
15522,Guyana,GUY,2018,4787637005.53638
15523,High income,HIC,2018,54839704976037.1
15524,"Hong Kong SAR, China",HKG,2018,361731070995.726
15525,Honduras,HND,2018,24067750465.9361
15526,Heavily indebted poor countries (HIPC),HPC,2018,771241850302.934
15527,Croatia,HRV,2018,61330483609.8835
15528,Haiti,HTI,2018,16403864521.4121
15529,Hungary,HUN,2018,160565642983.587
15530,IBRD only,IBD,2018,30520147708890.0
15531,IDA & IBRD total,IBT,2018,32893629417407.6
15532,IDA total,IDA,2018,2373505833478.72
15533,IDA blend,IDB,2018,1048863296886.91
15534,Indonesia,IDN,2018,1042271532953.36
15535,IDA only,IDX,2018,1324642536591.81
15536,Isle of Man,IMN,2018,7491654051.08011
15537,India,IND,2018,2702929639861.5
15539,Ireland,IRL,2018,385736680797.111
15540,"Iran, Islamic Rep.",IRN,2018,327900695065.853
15541,Iraq,IRQ,2018,227367469034.031
15542,Iceland,ISL,2018,26260850582.0687
15543,Israel,ISR,2018,376691526553.276
15544,Italy,ITA,2018,2091932426266.94
15545,Jamaica,JAM,2018,15730791525.65
15546,Jordan,JOR,2018,43370860704.2254
15547,Japan,JPN,2018,5040880939324.86
15548,Kazakhstan,KAZ,2018,179339977517.062
15549,Kenya,KEN,2018,92202979940.671
15550,Kyrgyz Republic,KGZ,2018,8271106196.04253
15551,Cambodia,KHM,2018,24571753581.7841
15552,Kiribati,KIR,2018,196501504.185186
15553,St. Kitts and Nevis,KNA,2018,1076922222.22222
15554,"Korea, Rep.",KOR,2018,1724845615629.26
15555,Kuwait,KWT,2018,138202309918.726
15556,Latin America & Caribbean (excluding high income),LAC,2018,4836605850788.75
15557,Lao PDR,LAO,2018,18141651381.3884
15558,Lebanon,LBN,2018,54901519155.6219
15559,Liberia,LBR,2018,3422754800.0
15560,Libya,LBY,2018,76686048499.3527
15561,St. Lucia,LCA,2018,2057074074.07407
15562,Latin America & Caribbean,LCN,2018,5706087467774.46
15563,Least developed countries: UN classification,LDC,2018,1088187940163.63
15564,Low income,LIC,2018,415816146816.49
15565,Liechtenstein,LIE,2018,6692618410.5125
15566,Sri Lanka,LKA,2018,94493871351.4217
15567,Lower middle income,LMC,2018,6606760498754.65
15568,Low & middle income,LMY,2018,31364367229265.6
15569,Lesotho,LSO,2018,2556247155.56945
15570,Late-demographic dividend,LTE,2018,22621357448474.1
15571,Lithuania,LTU,2018,53751411409.4437
15572,Luxembourg,LUX,2018,71000359760.4599
15573,Latvia,LVA,2018,34429023435.0205
15574,"Macao SAR, China",MAC,2018,55284309690.2698
15576,Morocco,MAR,2018,127341141871.205
15577,Monaco,MCO,2018,7194256778.2745
15578,Moldova,MDA,2018,11253727815.4762
15579,Madagascar,MDG,2018,13760033282.6071
15580,Maldives,MDV,2018,5300949822.99805
15581,Middle East & North Africa,MEA,2018,3516514202416.88
15582,Mexico,MEX,2018,1222405556421.13
15583,Marshall Islands,MHL,2018,219330300.0
15584,Middle income,MIC,2018,30947243041064.9
15585,North Macedonia,MKD,2018,12683068033.1043
15586,Mali,MLI,2018,17070867577.6666
15587,Malta,MLT,2018,15298004130.4975
15588,Myanmar,MMR,2018,67144726167.9294
15589,Middle East & North Africa (excluding high income),MNA,2018,1400046333583.24
15590,Montenegro,MNE,2018,5506944403.30196
15591,Mongolia,MNG,2018,13178094719.8612
15592,Northern Mariana Islands,MNP,2018,1301000000.0
15593,Mozambique,MOZ,2018,14845400592.6712
